Uporabnisko ime,Handle,Cas,Body,Retweet,Reply,Likes
Elon Musk,@elonmusk,2022-12-09 18:43:56,"Good for 
@SenatorSinema
! I hope more of our elected leaders act independently, aka in the interests of the people. 11.8K
21.6K
204.2K",21.6K,11.8K,204.2K
Tesla,@Tesla,2022-12-09 18:43:54,"40 Megapack units balance the grid in Lessines, Belgium—making it the biggest operational energy storage system in continental Europe ","3,419","2,133",30.9K
Elon Musk,@elonmusk,2022-12-09 08:00:28,"These are obvious account deletions with no tweets & no log in for years 7,963
12.6K
178K",12.6K,"7,963",178K
Elon Musk,@elonmusk,2022-12-09 07:58:55,"Twitter will soon start freeing the name space of 1.5 billion accounts 16.3K
41K
395.6K",41K,16.3K,395.6K
Elon Musk,@elonmusk,2022-12-09 05:13:42,Congrats on Game of Year! ,15.9K,"4,179",228K
Elon Musk,@elonmusk,2022-12-09 04:24:22,"Truth brings reconciliation 23.4K
41.3K
358K",41.3K,23.4K,358K
Elon Musk,@elonmusk,2022-12-09 02:32:43,"Twitter is working on a software update that will show your true account status, so you know clearly if you’ve been shadowbanned, the reason why and how to appeal 25.6K
72K
514.1K",72K,25.6K,514.1K
Elon Musk,@elonmusk,2022-12-09 01:05:14,"The Twitter Files, Part Deux!!  Bari Weiss
@bariweiss
·
Dec 9, 2022
THREAD: THE TWITTER FILES PART TWO. 

TWITTER’S SECRET BLACKLISTS.
Show this thread",42.6K,12.9K,211.5K
SpaceX,@SpaceX,2022-12-08 22:38:13,Falcon 9's first stage has landed ,"6,417","2,213",52.3K
SpaceX,@SpaceX,2022-12-08 22:34:17,Stage separation ,"3,396",734,31K
SpaceX,@SpaceX,2022-12-08 22:28:28,Liftoff! ,"4,345",954,39.5K
前澤友作@MZDAO,@yousuck2020,2022-12-08 22:17:44,"月旅行のクルーが決まりました！
Crew for Moon Trip Selected!!
#dearMoonCrew 
@dearmoonproject dearmoon.earth
Meet the dearMoon Crew!
Meet the crew joining Yusaku Maezawa on this lunar mission aboard SpaceX's Starship","7,726","1,629",34.9K
SpaceX,@SpaceX,2022-12-08 20:38:42,"Starlink started providing high-speed, low-latency internet to passengers during flights on the first 
@flyjsx
 jet this week! ","3,991","1,185",37.6K
Elon Musk,@elonmusk,2022-12-08 17:17:49,And with his Twitter badge ,"4,970","4,826",163.4K
Elon Musk,@elonmusk,2022-12-08 17:17:01,X in beautiful San Francisco ,12.1K,12.8K,343K
Elon Musk,@elonmusk,2022-12-08 09:44:29,Woke v Woke ,18.7K,13.7K,182.7K
Tesla,@Tesla,2022-12-08 04:59:39,"Configurator now live in Thailand  → tesla.com
รถยนต์ไฟฟ้า พลังงานแสงอาทิตย์และพลังงานสะอาด | Tesla
Tesla กำลังเร่งการเปลี่ยนแปลงของโลกไปสู่พลังงานที่ยั่งยืนด้วยรถยนต์ไฟฟ้า พลังงานแสงอาทิตย์ และโซลูชันพลังงานหมุนเวียนแบบบูรณาการสำหรับบ้านและธุรกิจ","1,847",864,18.8K
Tesla Owners Silicon Valley,@teslaownersSV,2022-12-08 01:30:30,"Tesla Semi is super quiet while pulling the float. Pretty insane to see this as the future. The exhaust and engine aren’t killing the awesome sounds. 
@elonmusk 0:24
1.5M views
From 
Gail Alfar","4,861","2,715",44.8K
Tesla,@Tesla,2022-12-07 22:33:07,Delivered our first Tesla Semis last week  ,"4,599","1,429",51K
SpaceX,@SpaceX,2022-12-07 16:05:04,"Teams completed additional vehicle inspections and reviews; rocket and payload are looking good for launch of the 
@ispace_inc
 HAKUTO-R mission 1 targeted for no earlier than Sunday, December 11 at 2:38 a.m. ET ispace_HAKUTO-R
@ispace_HAKUTO_R
·
Dec 7, 2022
打上予定日のお知らせ：
いつも「HAKUTO-R」を応援いただき、ありがとうございます。

ispaceは、ミッション1の打ち上げ予定日をSpaceXと協議した結果、12月11日（日）16時38分（日本時間）に更新することといたしました。
Show this thread","1,853",825,17.4K
Elon Musk,@elonmusk,2022-12-07 10:36:28,"Oh, you know, keeping busy … ",10K,"9,447",116.7K
Elon Musk,@elonmusk,2022-12-07 02:40:08,"Oh, what a tangled web they weave, when first they practice to … 23.5K
28.7K
319.5K",28.7K,23.5K,319.5K
Elon Musk,@elonmusk,2022-12-05 18:59:37,"So many interesting posts on Twitter these days! 44.9K
34.6K
512.8K",34.6K,44.9K,512.8K
Elon Musk,@elonmusk,2022-12-05 07:48:57,"Space Ark - 1968 by Japanese artist Shigeru Komatsuzaki (1915-2001) 5,111
6,685
117K","6,685","5,111",117K
Elon Musk,@elonmusk,2022-12-05 07:48:11,Starship takes beings of Earth to Mars ,34.6K,25.3K,355.4K
Center for Oldest Ice Exploration,@COLDEX_STC,2022-12-05 04:06:28,"Despite 30 knot winds at the Allan Hills, Antarctica, where ice cores up to 2,700,000 years old have been found, 
@SpaceX
 Starlink continues to give the 
@NSF
-supported COLDEX team unprecedented connectivity! 
@blueicehiggins
 @icy_pete ",10.3K,"2,901",94.4K
Elon Musk,@elonmusk,2022-12-04 12:39:43,"The intelligence of this hive-mind will improve significantly as signal/noise, effective cross-linking of tweets & speed of tweets all improve 16.6K
19.7K
216K",19.7K,16.6K,216K
Elon Musk,@elonmusk,2022-12-04 08:53:09,"Anything anyone says will be used against me in a court of law 32.4K
35.8K
496.5K",35.8K,32.4K,496.5K
Elon Musk,@elonmusk,2022-12-04 04:35:56,"The more Twitter improves its signal to noise ratio, the less relevant conventional news becomes 17.2K
32.5K
322.9K",32.5K,17.2K,322.9K
Elon Musk,@elonmusk,2022-12-04 04:28:20,Trees of thought ,10.1K,"7,226",107.3K
Elon Musk,@elonmusk,2022-12-04 04:25:04,"Great work by Twitter Spaces team! Ian Miles Cheong
@stillgray
·
Dec 4, 2022
1.1 million total listeners tuned in live at some point.
Show this thread","9,762","3,318",100.2K
Elon Musk,@elonmusk,2022-12-04 04:00:02,"Looks like we will need another day or so 6,730
9,721
133.2K","9,721","6,730",133.2K
Elon Musk,@elonmusk,2022-12-04 02:24:26,"Pretty wild that you can engage in back-and-forth dialogue with over 100k people live on Twitter Spaces! 12.9K
20.9K
283.9K",20.9K,12.9K,283.9K
Elon Musk,@elonmusk,2022-12-04 02:09:31,"I am not expressing an opinion, but did promise to conduct this poll.

Should Assange and Snowden be pardoned? Yes
80.5%
No
19.5%
3,316,014 votes
·
Final results",65.4K,39.1K,175K
Elon Musk,@elonmusk,2022-12-04 00:53:00,"Just a note to thank advertisers for returning to Twitter 17.8K
38.3K
569.3K",38.3K,17.8K,569.3K
Elon Musk,@elonmusk,2022-12-03 21:47:42,"SBF was bad at League. Nuff said. 6,409
12.2K
181K",12.2K,"6,409",181K
Elon Musk,@elonmusk,2022-12-03 10:36:59,Twitter servers are running at Warp 9!! ,46.3K,15.5K,521.7K
Elon Musk,@elonmusk,2022-12-03 02:19:07,"Tune in for Episode 2 of The Twitter Files tomorrow! 36.9K
70.9K
632.3K",70.9K,36.9K,632.3K
Elon Musk,@elonmusk,2022-12-02 23:44:15,"Here we go!!  Matt Taibbi
@mtaibbi
·
Dec 3, 2022
1. Thread: THE TWITTER FILES
Show this thread",97.1K,26.1K,400.7K
Elon Musk,@elonmusk,2022-12-02 22:21:25,"We’re double-checking some facts, so probably start live tweeting in about 40 mins 33.6K
30.7K
269.2K",30.7K,33.6K,269.2K
Elon Musk,@elonmusk,2022-12-02 20:48:55,"Replying to 
@elonmusk This will be awesome ",15.3K,"6,287",233.2K
Elon Musk,@elonmusk,2022-12-02 20:39:24,"What really happened with the Hunter Biden story suppression by Twitter will be published on Twitter at 5pm ET! 55.4K
120.4K
711.1K",120.4K,55.4K,711.1K
Elon Musk,@elonmusk,2022-12-02 20:08:44,"Please screenshot examples that Twitter needs to fix 21.9K
8,815
106.4K","8,815",21.9K,106.4K
Elon Musk,@elonmusk,2022-12-02 20:07:37,"Replying to 
@elonmusk Not counting those behind the “see more replies” aka probable spam button","2,176","2,037",36.3K
Elon Musk,@elonmusk,2022-12-02 20:06:20,"Major Twitter system improvements were implemented this week to drop hammer hard on spam/scam accounts.

Taking just past 24 hours, does it seem like there are far fewer? Yes
62%
No
38%
1,410,340 votes
·
Final results","9,975",12K,69.2K
Elon Musk,@elonmusk,2022-12-02 19:46:45,"Twitter is now serving almost 90 billion tweet impressions per day!

Just how incredibly alive the system actually is will become obvious as we show view count on all tweets. 9,090
20.1K
235.6K",20.1K,"9,090",235.6K
Elon Musk,@elonmusk,2022-12-02 19:17:52,"There are about 500M tweets per day & billions of impressions, so hate speech impressions are <0.1% of what’s seen on Twitter! 3,700
7,495
85.2K","7,495","3,700",85.2K
Elon Musk,@elonmusk,2022-12-02 18:53:08,"Hate speech impressions (# of times tweet was viewed) continue to decline, despite significant user growth!
@TwitterSafety
 will publish data weekly.

Freedom of speech doesn’t mean freedom of reach. Negativity should & will get less reach than positivity. ",15.5K,10.7K,124.4K
Elon Musk,@elonmusk,2022-12-02 16:41:04,"You know Twitter is being fair when extremists on far right and far left are simultaneously upset!

Twitter aims to serve center 80% of people, who wish to learn, laugh & engage in reasoned debate.  31.8K
46.6K
499.7K",46.6K,31.8K,499.7K
Neuralink,@neuralink,2022-12-02 13:24:19,"Thank you for joining our live stream to hear about the progress the team has made in the last year. In case you missed it, here’s the full recording: youtube.com
Neuralink Show and Tell, Fall 2022
Join us in our mission to build generalized I/O devices for the brain → https://neuralink.com/careers00:00 Steampunk Elevator Music16:06 Intro & Overview (El...","2,494","1,217",20.8K
Elon Musk,@elonmusk,2022-12-02 05:23:24,"FAFO 19.8K
17.8K
190.4K",17.8K,19.8K,190.4K
Tesla,@Tesla,2022-12-02 01:33:26,"Tesla Semi driving 500 miles, fully loaded, on a single charge ",10.8K,"5,649",97.5K
Elon Musk,@elonmusk,2022-12-02 01:02:54,"Tesla Semi Truck launch in 5 mins! Tesla
@Tesla
·
Dec 2, 2022
https://twitter.com/i/broadcasts/1lDxLnOwMzbGm…","8,871","6,936",100.3K
Elon Musk,@elonmusk,2022-12-02 00:42:50,"Going live on Twitter in ~20 mins Tesla
@Tesla
·
Dec 1, 2022
Semi Delivery Event streaming live on Twitter at 5pm PT tonight","4,302","3,255",52.2K
Elon Musk,@elonmusk,2022-12-01 20:55:14," Congratulations Japan!  FIFA World Cup
Japan vs Spain",88.8K,13K,707.4K
Elon Musk,@elonmusk,2022-12-01 20:31:11,"AI is getting really good Marc Andreessen
@pmarca
·
Dec 1, 2022","6,756","5,358",58.5K
Elon Musk,@elonmusk,2022-12-01 18:18:59,"I meet so many people who read twitter every day, but almost never tweet.

If I may beg your indulgence, please add your voice to the public dialogue! 127.5K
59.1K
598.6K",59.1K,127.5K,598.6K
Elon Musk,@elonmusk,2022-12-01 16:58:25,"Lot of people stuck in a damn-that’s-crazy ChatGPT loop  4,780
6,352
81.1K","6,352","4,780",81.1K
Elon Musk,@elonmusk,2022-12-01 15:24:45,"As a reminder, tap the stars icon on upper right of screen to switch between latest people you follow and recommended tweets 9,337
14.9K
155.1K",14.9K,"9,337",155.1K
Elon Musk,@elonmusk,2022-12-01 03:32:07,"Twitter is purging a lot of spam/scam accounts right now, so you may see your follower count drop 53.2K
80.9K
689.9K",80.9K,53.2K,689.9K
Elon Musk,@elonmusk,2022-12-01 01:30:26,"Exciting Neuralink update in 30 mins! Neuralink
@neuralink
·
Dec 1, 2022
Livestream link for today’s event: http://neuralink.com/stream

See you at 6 pm PT","5,209","6,016",55.3K
Elon Musk,@elonmusk,2022-11-30 23:05:59,"Good conversation. Among other things, we resolved the misunderstanding about Twitter potentially being removed from the App Store. Tim was clear that Apple never considered doing so. 22.7K
38.4K
433.8K",38.4K,22.7K,433.8K
Elon Musk,@elonmusk,2022-11-30 20:26:14,"Thanks 
@tim_cook
 for taking me around Apple’s beautiful HQ ",29.7K,20.1K,439.9K
Twitter Business,@TwitterBusiness,2022-11-30 18:32:49,"Twitter 2.0:

Same mission.
Faster innovation.
More transparency. blog.twitter.com
Twitter 2.0: Our continued commitment to the public conversation
Twitter’s mission is to promote and protect the public conversation–to be the town square of the internet. For many years, we’ve said that we want to give everyone the power to create and share ideas","7,988","2,320",56K
Elon Musk,@elonmusk,2022-11-30 15:54:33,"Update from 
@Neuralink
 at 6pm PT 7,627
9,964
109.1K","9,964","7,627",109.1K
Elon Musk,@elonmusk,2022-11-30 08:13:06,"Microservices … youtube.com
Microservices
it's because of the way our backend works // merch: https://merch.krazam.tv// https://www.instagram.com/krazam.tv // https://twitter.com/krazamtv","3,057","2,632",37.4K
Elon Musk,@elonmusk,2022-11-30 05:45:48,"Twitter core services latency reduced by ~400ms. Should feel noticeably faster. 17.8K
22.3K
319.5K",22.3K,17.8K,319.5K
SpaceX,@SpaceX,2022-11-30 01:05:37,"Falcon 9 is vertical on pad 40 in Florida ahead of launch of the 
@ispace_inc
 HAKUTO-R Mission 1 – the first privately-led Japanese mission to land on the lunar surface → http://spacex.com/launches/ispace-m1/… ","3,686","1,810",34.7K
Elon Musk,@elonmusk,2022-11-29 23:31:45,"A little more progress to Mars SpaceX
@SpaceX
·
Nov 29, 2022
Booster 7 completed a long-duration static fire test of 11 Raptor 2 engines on the orbital launch pad at Starbase",11.1K,10.1K,139.1K
Elon Musk,@elonmusk,2022-11-29 18:43:30,"The people have spoken … 8,831
8,967
120.9K","8,967","8,831",120.9K
Elon Musk,@elonmusk,2022-11-29 18:34:00,"If Community Notes can correct me, then obviously they can correct anyone. This is a good example. They were right to add the label. 3,232
4,662
82.7K","4,662","3,232",82.7K
Elon Musk,@elonmusk,2022-11-29 01:41:40,"This is a battle for the future of civilization. If free speech is lost even in America, tyranny is all that lies ahead. 85.2K
159.6K
902.4K",159.6K,85.2K,902.4K
Marc Andreessen,@pmarca,2022-11-28 23:23:52,"""We look forward to a world founded upon four essential human freedoms. The first is freedom of speech and expression—everywhere in the world."" --FDR 1,951
8,908
67.8K","8,908","1,951",67.8K
Elon Musk,@elonmusk,2022-11-28 21:09:07,"The Twitter Files on free speech suppression soon to be published on Twitter itself. The public deserves to know what really happened … 47K
143.1K
834.4K",143.1K,47K,834.4K
Elon Musk,@elonmusk,2022-11-28 18:50:40,"Did you know Apple puts a secret 30%  tax on everything you buy through their App Store? Watcher.Guru
@WatcherGuru
·
Nov 28, 2022
Replying to @elonmusk
Apple takes a 30% tax from app developers who make over $1 million through the ‌App Store‌ on an annual basis. 

Apple's App Store is the equivalent to a 30% tax on the Internet.",50K,33.3K,253.6K
Elon Musk,@elonmusk,2022-11-28 18:43:20,"Apple has also threatened to withhold Twitter from its App Store, but won’t tell us why 86.6K
91.8K
653.4K",91.8K,86.6K,653.4K
Elon Musk,@elonmusk,2022-11-28 18:26:17,"Apple should publish all censorship actions it has taken that affect its customers Yes
84.7%
No
15.3%
2,228,444 votes
·
Final results",39K,21.3K,184.4K
Elon Musk,@elonmusk,2022-11-28 18:18:40,"Accurate Chairman
@WSBChairman
·
Nov 28, 2022
Replying to @elonmusk
Fortnite made a 1984 parody video calling out Apple's monopoly.
0:46
6.2M views",25.9K,"6,982",219.7K
Elon Musk,@elonmusk,2022-11-28 18:07:57,"Who else has Apple censored? LBRY
@LBRYcom
·
Nov 28, 2022
Replying to @elonmusk
During Covid, Apple demanded our apps filter some search terms from being returned. If we did not filter the terms, our apps would not be allowed in the store. 

Apple may make good products, but they have been opposed to free speech for some time.",22.2K,"9,755",145.8K
Elon Musk,@elonmusk,2022-11-28 18:04:47,"What’s going on here 
@tim_cook
? 16.9K
22.1K
278.2K",22.1K,16.9K,278.2K
Elon Musk,@elonmusk,2022-11-28 17:45:31,"Apple has mostly stopped advertising on Twitter. Do they hate free speech in America? 93.3K
80.7K
623.5K",80.7K,93.3K,623.5K
Elon Musk,@elonmusk,2022-11-28 17:04:44,"@CommunityNotes
 FTW! 3,097
4,332
98.1K","4,332","3,097",98.1K
Elon Musk,@elonmusk,2022-11-28 16:51:44,"Greetings, I’m Musket, Elon Musket 6,286
6,887
150.3K","6,887","6,286",150.3K
Elon Musk,@elonmusk,2022-11-28 09:59:50,"There is no excuse for my lack of coasters 11.6K
8,047
235.6K","8,047",11.6K,235.6K
Elon Musk,@elonmusk,2022-11-28 09:48:26,My bedside table ,85.6K,88.1K,876.6K
Elon Musk,@elonmusk,2022-11-28 09:44:01,"The amount of pro psy ops on Twitter is ridiculous! At least with new Verified they will pay $8 for the privilege haha. 9,316
15.4K
180.9K",15.4K,"9,316",180.9K
Elon Musk,@elonmusk,2022-11-28 01:00:23,"Twitter experienced slight degradation of service today from an old 3rd party tool used to block accounts that had no rate limit (sigh). Should be fixed now. 11.7K
17.9K
236K",17.9K,11.7K,236K
Elon Musk,@elonmusk,2022-11-27 20:19:47,"And I am paying $8 btw :) 8,776
7,638
161.3K","7,638","8,776",161.3K
Elon Musk,@elonmusk,2022-11-27 19:00:41,"Just a note to encourage people of different political or other views to engage in civil debate on Twitter. 

Worst case, the other side has a slightly better understanding of your views. 25.8K
32.2K
315.4K",32.2K,25.8K,315.4K
Elon Musk,@elonmusk,2022-11-27 04:13:34,Slides from my Twitter company talk ,28.5K,17.9K,246.1K
Elon Musk,@elonmusk,2022-11-27 04:03:10,"Starry, starry night … 0:19
6.5M views",13.5K,"8,622",158.3K
Elon Musk,@elonmusk,2022-11-27 03:15:33,"Tesla team just completed a 500 mile drive with a Tesla Semi weighing in at 81,000 lbs! 24.1K
23.2K
362.5K",23.2K,24.1K,362.5K
Elon Musk,@elonmusk,2022-11-26 21:44:45,Follow World Cup on Twitter for best real-time coverage! ,12.5K,"8,028",188.9K
SpaceX,@SpaceX,2022-11-26 21:05:43,"Falcon 9 launches Dragon to the 
@space_station ","7,967","2,262",95K
SpaceX,@SpaceX,2022-11-26 19:33:43,"Dragon separation confirmed; autonomous docking to the 
@space_station
 on Sunday, November 27 at ~7:30 a.m. ET 0:14
1.1M views","3,086",988,32.5K
SpaceX,@SpaceX,2022-11-26 19:29:13,Falcon 9’s first stage has landed on the Just Read the Instructions droneship ,"3,966","1,349",37.4K
SpaceX,@SpaceX,2022-11-26 19:21:44,Liftoff! ,"4,597","1,316",47K
Elon Musk,@elonmusk,2022-11-26 08:56:57,Simpson’s predicts I buy Twitter S26E12 ,20.9K,11.7K,282.3K
Elon Musk,@elonmusk,2022-11-25 09:26:55,"What do you think of the culture war? 102.5K
23.7K
237.9K",23.7K,102.5K,237.9K
Elon Musk,@elonmusk,2022-11-25 01:42:19,"Thanksgiving cuisine is such a delightful symphony of flavor! 16.1K
14.5K
261.8K",14.5K,16.1K,261.8K
Amazing Maps,@amazingmap,2022-11-24 21:36:22,All of US history has occurred within a single Pluto orbit ,10K,"1,405",67K
Elon Musk,@elonmusk,2022-11-24 19:58:39,"The people have spoken.

Amnesty begins next week.

Vox Populi, Vox Dei. 22.1K
44.4K
289.2K",44.4K,22.1K,289.2K
Tesla,@Tesla,2022-11-24 18:00:34,"Happy Thanksgiving! 

Thanks to the Tesla team, owners and fans for helping us accelerate the world’s transition to sustainable energy  3,510
4,444
56.1K","4,444","3,510",56.1K
Elon Musk,@elonmusk,2022-11-24 07:42:00,"You might notice small, sometimes major, improvements in speed of Twitter. Will be especially significant in countries far away from USA. 16.1K
17.9K
251.7K",17.9K,16.1K,251.7K
Elon Musk,@elonmusk,2022-11-24 07:34:46,"Tesla Full Self-Driving Beta is now available to anyone in North America who requests it from the car screen, assuming you have bought this option. 

Congrats to Tesla Autopilot/AI team on achieving a major milestone! 11.6K
15.4K
172.4K",15.4K,11.6K,172.4K
Elon Musk,@elonmusk,2022-11-24 05:39:13,"Reducing the max allowed tweets/day to a number below what a speed typist on meth could do was helpful 5,805
9,273
151.3K","9,273","5,805",151.3K
Elon Musk,@elonmusk,2022-11-24 05:13:58,"I have half a mind to wag my finger at the 1500 accounts that caused the spike, but I shall forebear  4,273
5,390
101.3K","5,390","4,273",101.3K
Elon Musk,@elonmusk,2022-11-24 04:07:18,Hate speech impressions down by 1/3 from pre-spike levels. Congrats to Twitter team! ,24.6K,17.6K,256.8K
Elon Musk,@elonmusk,2022-11-24 01:26:07,"Have a great Thanksgiving!  41.6K
42K
617.4K",42K,41.6K,617.4K
Twitter Business,@TwitterBusiness,2022-11-24 00:24:32,"Stronger ROI for advertisers.
Relevant ads for everyone.

New Twitter solutions are now live  business.twitter.com
Launching now: Performance advertising solutions that drive results and relevance
As we enter the holiday season, we’re excited to share three key product launches that will drive mid- to lower-funnel results for advertisers and improved relevance for people on Twitter: Website...","2,593","1,039",19.2K
Elon Musk,@elonmusk,2022-11-23 21:50:48,Awesome new Twitter merch! ,52.7K,31.8K,544.7K
Elon Musk,@elonmusk,2022-11-23 19:51:48,"World Cup traffic hit almost 20,000 tweets per second today! Great work by Twitter team managing record usage. 10.5K
24.3K
349.9K",24.3K,10.5K,349.9K
Elon Musk,@elonmusk,2022-11-23 17:46:29,"Should Twitter offer a general amnesty to suspended accounts, provided that they have not broken the law or engaged in egregious spam? Yes
72.4%
No
27.6%
3,162,112 votes
·
Final results",74.9K,59.7K,259.8K
Elon Musk,@elonmusk,2022-11-23 10:06:41,"More and more over time, as we hew closer to the truth, Twitter will earn the trust of the people 31.7K
34.4K
370.9K",34.4K,31.7K,370.9K
Elon Musk,@elonmusk,2022-11-23 10:00:42,"I hope you get that which truly makes you happy 13.3K
13K
154.1K",13K,13.3K,154.1K
Elon Musk,@elonmusk,2022-11-23 08:50:48,"What is best in life? 154.8K
29K
274.5K",29K,154.8K,274.5K
Elon Musk,@elonmusk,2022-11-23 08:10:07,"https://justice.gov/sites/default/files/opa/press-releases/attachments/2015/03/04/doj_report_on_shooting_of_michael_brown_1.pdf… 3,113
3,812
38K","3,812","3,113",38K
SpaceX,@SpaceX,2022-11-23 03:33:12,"Deployment of Eutelsat 10B confirmed 0:12
1.8M views","4,081","1,521",41.1K
Elon Musk,@elonmusk,2022-11-23 03:06:02,"Maybe we’ve gone to heaven/hell & don’t know it  11.7K
8,803
151.6K","8,803",11.7K,151.6K
Elon Musk,@elonmusk,2022-11-23 03:00:12,Found in closet at Twitter HQ fr  ,105.8K,77.5K,631.1K
SpaceX,@SpaceX,2022-11-23 02:57:43,Liftoff! ,"5,704","1,679",59.2K
Elon Musk,@elonmusk,2022-11-23 00:07:54,"Wasn’t Twitter supposed to die by now or something … ? 67.3K
80.4K
959.1K",80.4K,67.3K,959.1K
Tesla Charging,@TeslaCharging,2022-11-22 18:00:02,40k Superchargers around the world — and counting ,"3,315","2,436",32K
Elon Musk,@elonmusk,2022-11-22 07:54:03,"Wait, if I Tweet does that count as work? 66.5K
39.6K
668.3K",39.6K,66.5K,668.3K
Elon Musk,@elonmusk,2022-11-22 07:34:10,"This will improve a lot as Twitter becomes fast to use outside of North America, Western Europe & Japan 3,237
4,898
82.4K","4,898","3,237",82.4K
Elon Musk,@elonmusk,2022-11-22 01:31:08,"The Tactics of Mistake 11.4K
10K
157.6K",10K,11.4K,157.6K
Elon Musk,@elonmusk,2022-11-22 01:28:00,"Twitter added 1.6M daily active users this past week, another all-time high ",34.2K,22.5K,376.5K
Elon Musk,@elonmusk,2022-11-22 01:11:15,"Holding off relaunch of Blue Verified until there is high confidence of stopping impersonation. 

Will probably use different color check for organizations than individuals. 25.2K
19K
236.7K",19K,25.2K,236.7K
Elon Musk,@elonmusk,2022-11-21 23:29:28,"Starlink now works for high latitudes SpaceX
@SpaceX
·
Nov 21, 2022
Starlink is now available across all of Alaska and Canada  → http://starlink.com/map
Show this thread","7,156","6,158",87.2K
Elon Musk,@elonmusk,2022-11-21 23:02:29,"Tesla Megapacks are highly effective in addressing electricity demand spikes that cause power outages BBC Science News
@BBCScienceNews
·
Nov 21, 2022
Cottingham: Europe's biggest battery storage system switched on https://bbc.in/3AxpKMl","3,726","3,386",42.9K
Elon Musk,@elonmusk,2022-11-21 20:22:43,"Experience: what you get when you didn’t get what you wanted - Igor 10.9K
16.9K
165.6K",16.9K,10.9K,165.6K
Elon Musk,@elonmusk,2022-11-21 19:22:25,"Fanaticism is always a function of repressed doubt – Dune Readers added context they thought people might want to know
This is not a quote from the book ""Dune"" but from the psychologist Carl Jung. 

The actual quote is ""Fanaticism is always a sign of repressed doubt"" 

carljungdepthpsychology.blogspot.com/2017/12/carl-j…
Do you find this helpful?
Rate it",11.8K,10K,122.5K
Elon Musk,@elonmusk,2022-11-21 18:41:22,"Namaste  14.6K
17.6K
207.7K",17.6K,14.6K,207.7K
Elon Musk,@elonmusk,2022-11-21 18:20:47,"Hope all judgy hall monitors stay on other platforms – please, I’m begging u 24.7K
27.9K
352K",27.9K,24.7K,352K
Elon Musk,@elonmusk,2022-11-21 17:56:15,"Twitter is fun    45.8K
48.7K
599.9K",48.7K,45.8K,599.9K
Elon Musk,@elonmusk,2022-11-21 01:55:54,Our love will never die ,39.2K,22.6K,468.1K
Elon Musk,@elonmusk,2022-11-21 01:19:15,And lead us not into temptation … ,117.1K,69.4K,1M
Elon Musk,@elonmusk,2022-11-20 22:21:31,"World Cup Qatar 2022: Opening Ceremony FIFA World Cup
World Cup Qatar 2022: Opening Ceremony",15K,"7,750",127.9K
Elon Musk,@elonmusk,2022-11-20 14:40:09,"World Cup starts soon! Follow on Twitter for best coverage by far. 26.3K
33.5K
478K",33.5K,26.3K,478K
Elon Musk,@elonmusk,2022-11-20 04:50:20,"Twitter is ALIVE 88.6K
132.7K
1.4M",132.7K,88.6K,1.4M
Tesla,@Tesla,2022-11-20 02:04:35,Inside Tesla exhibit at Petersen Automotive Museum opens tomorrow ,"6,206","2,695",54.9K
Trung Phan,@TrungTPhan,2022-11-20 01:48:53,Twitter servers right now ,21.6K,"3,195",212.6K
Elon Musk,@elonmusk,2022-11-20 00:53:25,"The people have spoken. 

Trump will be reinstated.

Vox Populi, Vox Dei. Elon Musk
@elonmusk
·
Nov 19, 2022
Reinstate former President Trump
Show this poll",164.1K,131.5K,938.9K
Elon Musk,@elonmusk,2022-11-19 23:07:08,"134M people have seen this poll 16.3K
14.5K
266.8K",14.5K,16.3K,266.8K
Elon Musk,@elonmusk,2022-11-19 21:19:48,"The most entertaining outcome is the most likely – my variant on Occam’s Razor 12.4K
12K
169K",12K,12.4K,169K
Elon Musk,@elonmusk,2022-11-19 13:23:21,"Fascinating to watch Twitter Trump poll! 39.4K
26.6K
445.5K",26.6K,39.4K,445.5K
Elon Musk,@elonmusk,2022-11-19 09:37:51,"Tesla FSD 10.69.3.1 going to wide release now 7,739
7,143
117.1K","7,143","7,739",117.1K
Elon Musk,@elonmusk,2022-11-19 09:28:36,Just leaving Twitter HQ code review ,52.1K,30.9K,453.8K
Elon Musk,@elonmusk,2022-11-19 09:05:35,"Trump poll getting ~1M votes/hour! 44.5K
40.3K
602.7K",40.3K,44.5K,602.7K
Elon Musk,@elonmusk,2022-11-19 00:53:47,"Vox Populi, Vox Dei 26.5K
26.8K
309.4K",26.8K,26.5K,309.4K
Elon Musk,@elonmusk,2022-11-19 00:47:45,"Reinstate former President Trump Yes
51.8%
No
48.2%
15,085,458 votes
·
Final results",299.8K,215K,817.8K
Elon Musk,@elonmusk,2022-11-18 22:07:39,"First World Cup match on Sunday! Watch on Twitter for best coverage & real-time commentary. 31.4K
61.8K
603.5K",61.8K,31.4K,603.5K
Elon Musk,@elonmusk,2022-11-18 18:38:38,"Note, this applies just to the individual tweet, not the whole account 8,453
8,211
130.8K","8,211","8,453",130.8K
Elon Musk,@elonmusk,2022-11-18 18:33:48,"Replying to 
@elonmusk Kathie Griffin, Jorden Peterson & Babylon Bee have been reinstated.

Trump decision has not yet been made.",27K,37.5K,264.1K
